Filename	number	gene	dox	MACS	rep	VSG	Percent	RPKM	hit_VSG	pct_id_vs_query	pct_id_vs_match	match_VSG_length	assembled_VSG_length
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN248_c0_g1_i1_1_74_1526_RC_1_HYP2_-dox_pre-MACS_rep1	0.00465411798994	31.9523346691	gnl|BL_ORD_ID|5099 Tbb1125VSG-4564 : N-terminus partial incomplete : 1308nt : contig PacBio-2373	90.0137741047	100.0	1307	1452
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN157_c0_g1_i2_1_1_1398_RC_20_NEK_-dox_post-MACS_rep2	0.00422489756182	29.0055690745	gnl|BL_ORD_ID|2633 Tbb1125VSG-64 : Complete : 1371nt : MC : contig Illumina-842	97.9957050823	99.8541210795	1371	1397
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN56_c0_g1_i2_1_0_913_RC_28_YAK_+dox_pre-MACS_rep1	0.0351833515285	241.54742644	gnl|BL_ORD_ID|4884 Tbb1125VSG-4156 : N-terminus partial : 1521nt : contig PacBio-117	5.69550930997	3.4188034188	1521	913
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN286_c0_g2_i2_1_86_1586_RC_7_HYP2_-dox_post-MACS_rep1	0.143469562647	984.974487206	gnl|BL_ORD_ID|3853 Tbb1125VSG-1724 : N-terminus partial incomplete : 1197nt : contig Illumina-4510	78.9333333333	99.0794979079	1195	1500
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN62_c0_g1_i1_1_549_1932_7_HYP2_-dox_post-MACS_rep1	0.049190626567	337.712831099	gnl|BL_ORD_ID|2605 Tbb1125VSG-32 : Complete : 1383nt : MC : contig Illumina-837	99.8553868402	99.8553868402	1383	1383
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN23_c0_g1_i1_1_0_1520_RC_7_HYP2_-dox_post-MACS_rep1	0.00255190270062	17.5198070417	gnl|BL_ORD_ID|2909 Tbb1125VSG-353 : Complete : 1461nt : contig Illumina-7825	94.4736842105	98.288843258	1461	1520
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN692_c0_g1_i1_1_241_1438_RC_22_NEK_+dox_post-MACS_rep1	0.00226927107605	15.5794307393	gnl|BL_ORD_ID|5469 Tbb1125VSG-5049 : N-terminus partial : 1197nt : contig PacBio-2320	100.0	100.0	1197	1197
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN216_c0_g1_i1_1_25_1128_RC_29_YAK_+dox_pre-MACS_rep2	0.0	0.0	gnl|BL_ORD_ID|757 Tb427VSG-1215 : GB Accession KC612722 : 1371nt : N-terminus partial : contig3079.	20.6708975521	16.6301969365	1371	1103
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN48_c0_g1_i1_1_2_1484_RC_29_YAK_+dox_pre-MACS_rep2	0.763548260131	5242.05651779	gnl|BL_ORD_ID|2876 Tbb1125VSG-313 : Complete : 1473nt : contig Illumina-7014	99.2577597841	99.8642226748	1473	1482
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN35_c0_g1_i1_1_4_1426_RC_8_HYP2_-dox_post-MACS_rep2	0.0	0.0	gnl|BL_ORD_ID|2600 Tbb1125VSG-27 : Complete : 1422nt : MC : contig Illumina-278	100.0	100.0	1422	1422
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN162_c2_g1_i5_1_0_1056_RC_16_NEK_+dox_pre-MACS_rep1	0.0	0.0	gnl|BL_ORD_ID|6093 Tbb1125VSG-5726 : C-terminus partial : 774nt : Duplicate : contig PacBio-2602	5.98290598291	8.13953488372	774	1053
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN41_c0_g1_i2_1_1_1534_RC_32_YAK_-dox_post-MACS_rep2	0.039054043493	268.121235982	gnl|BL_ORD_ID|2611 Tbb1125VSG-39 : Complete : 1491nt : MC : contig PacBio-677	96.2165688193	98.9268947015	1491	1533
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN226_c0_g1_i1_1_57_1626_RC_25_YAK_-dox_pre-MACS_rep1	0.00106079417762	7.28276563927	gnl|BL_ORD_ID|4865 Tbb1125VSG-4138 : C-terminus partial : 1530nt : contig PacBio-3049	97.5143403442	100.0	1530	1569
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN42_c0_g1_i1_1_0_1445_RC_20_NEK_-dox_post-MACS_rep2	0.0043438607946	29.822298052	gnl|BL_ORD_ID|5159 Tbb1125VSG-4723 : Complete : 1410nt : contig PacBio-204	8.51211072664	8.72340425532	1410	1445
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN423_c0_g2_i1_1_0_1445_RC_22_NEK_+dox_post-MACS_rep1	0.026126967708	179.371820375	gnl|BL_ORD_ID|2631 Tbb1125VSG-62 : Complete : 1551nt : MC : contig Illumina-274	97.508650519	90.8446163765	1551	1445
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN45_c0_g1_i1_1_35_1502_12_HYP2_+dox_post-MACS_rep3	0.0	0.0	gnl|BL_ORD_ID|2630 Tbb1125VSG-60 : Complete : 1434nt : MC : contig Illumina-12	97.6141785958	99.8605299861	1434	1467
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN32_c0_g1_i1_1_81_1485_RC_23_NEK_+dox_post-MACS_rep2	0.0014606074428	10.0276395943	gnl|BL_ORD_ID|5398 Tbb1125VSG-4959 : N-terminus partial : 1266nt : contig PacBio-51	90.1709401709	100.0	1266	1404
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN20_c0_g1_i1_1_1_1243_RC_20_NEK_-dox_post-MACS_rep2	0.0	0.0	gnl|BL_ORD_ID|4636 Tbb1125VSG-3093 : C-terminus partial but atypical GPI site : 1200nt : contig PacBio-2222	96.4573268921	99.8333333333	1200	1242
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN384_c0_g1_i4_1_1072_2653_RC_22_NEK_+dox_post-MACS_rep1	0.00209170682911	14.3603829507	gnl|BL_ORD_ID|1533 Tb427VSG-2057 : GB Accession KC611364 : 1188nt : C-terminus partial : contig3204.	7.65338393422	10.1851851852	1188	1581
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN226_c0_g1_i1_1_0_1257_RC_29_YAK_+dox_pre-MACS_rep2	0.00130449922413	8.9558958056	gnl|BL_ORD_ID|4611 Tbb1125VSG-3069 : Internal partial : 1263nt : contig PacBio-2367	100.0	99.5249406176	1263	1257
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN149_c0_g1_i1_1_0_1078_RC_12_HYP2_+dox_post-MACS_rep3	0.0240305446933	164.979058971	gnl|BL_ORD_ID|2787 Tbb1125VSG-228 : Complete : 1515nt : contig Illumina-3226	98.6085343228	70.1650165017	1515	1078
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN295_c0_g1_i2_2_11_1532_RC_3_HYP2_-dox_pre-MACS_rep3	0.0566757643953	389.10122079	gnl|BL_ORD_ID|252 Tb427VSG-531 : GB Accession KC613658 : 1479nt : Complete : contig90024.	4.53648915187	4.66531440162	1479	1521
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN1032_c0_g1_i2_1_1_1333_RC_22_NEK_+dox_post-MACS_rep1	0.0744120023172	510.867409588	gnl|BL_ORD_ID|2625 Tbb1125VSG-54 : Complete : 1392nt : MC : contig Illumina-351	100.0	95.6896551724	1392	1332
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN799_c0_g1_i1_1_98_1589_19_NEK_-dox_post-MACS_rep1	0.0	0.0	gnl|BL_ORD_ID|2588 Tbb1125VSG-8 : Complete : 1497nt : MC : contig Illumina-126	95.4393024816	95.0567802271	1497	1491
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN31_c0_g1_i1_1_2_1545_RC_13_NEK_-dox_pre-MACS_rep1	0.000389800990363	2.67613578456	gnl|BL_ORD_ID|4860 Tbb1125VSG-4133 : Complete : 1533nt : contig PacBio-102	97.1484121841	97.7821265492	1533	1543
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN31_c0_g1_i1_1_65_1490_RC_12_HYP2_+dox_post-MACS_rep3	1.19401177735e-05	0.0819735640374	gnl|BL_ORD_ID|2599 Tbb1125VSG-26 : Complete : 1425nt : MC : contig Illumina-216	100.0	100.0	1425	1425
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN91_c0_g1_i1_1_0_1328_RC_13_NEK_-dox_pre-MACS_rep1	0.00331063485801	22.7287991364	gnl|BL_ORD_ID|2772 Tbb1125VSG-211 : Complete : 1527nt : contig PacBio-410	4.06626506024	3.53634577603	1527	1328
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN139_c0_g1_i1_1_3_1632_RC_22_NEK_+dox_post-MACS_rep1	0.0106415145826	73.0581467993	gnl|BL_ORD_ID|2584 Tbb1125VSG-1 : Complete : 1629nt : MC : contig Illumina-285	99.8158379374	99.8158379374	1629	1629
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN302_c0_g1_i1_1_45_1341_29_YAK_+dox_pre-MACS_rep2	1.29828817962e-05	0.0891325456331	gnl|BL_ORD_ID|5337 Tbb1125VSG-4898 : Internal partial : 1296nt : contig PacBio-2378	99.9228395062	99.9228395062	1296	1296
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN1278_c0_g1_i1_1_1_1466_RC_25_YAK_-dox_pre-MACS_rep1	1.14116478305e-05	0.0783454118255	gnl|BL_ORD_ID|3920 Tbb1125VSG-2014 : C-terminus partial : 1443nt : contig Illumina-7687	96.8600682594	98.3367983368	1443	1465
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN277_c0_g1_i1_1_73_1528_RC_29_YAK_+dox_pre-MACS_rep2	0.000391515878535	2.6879091605	gnl|BL_ORD_ID|5076 Tbb1125VSG-4341 : Complete : 1455nt : contig PacBio-2410	100.0	100.0	1455	1455
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN854_c0_g1_i1_1_1_1464_RC_25_YAK_-dox_pre-MACS_rep1	6.85647206216e-05	0.470723540858	gnl|BL_ORD_ID|4800 Tbb1125VSG-4073 : Complete : 1575nt : contig PacBio-2274	96.2406015038	89.3968253968	1575	1463
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN116_c0_g1_i2_1_3_927_3_HYP2_-dox_pre-MACS_rep3	0.0	0.0	gnl|BL_ORD_ID|3943 Tbb1125VSG-2039 : C-terminus partial : 1281nt : contig Illumina-3397	89.1774891775	64.324746292	1281	924
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN141_c0_g1_i1_1_27_1392_15_NEK_-dox_pre-MACS_rep3	0.000839971599475	5.7667325403	gnl|BL_ORD_ID|4075 Tbb1125VSG-2547 : N-terminus partial : 1365nt : contig PacBio-107	100.0	100.0	1365	1365
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN739_c0_g1_i1_1_24_1488_RC_7_HYP2_-dox_post-MACS_rep1	0.00451405304836	30.990734233	gnl|BL_ORD_ID|2634 Tbb1125VSG-65 : Complete : 1464nt : MC : contig Illumina-227	99.9316939891	99.9316939891	1464	1464
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN294_c0_g1_i1_1_65_1271_RC_3_HYP2_-dox_pre-MACS_rep3	0.0	0.0	gnl|BL_ORD_ID|3042 Tbb1125VSG-494.2 : Complete almost but atypical GPI site : 1467nt : Duplicate : contig PacBio-150	95.2736318408	78.3231083845	1467	1206
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN365_c1_g1_i1_1_0_1563_RC_22_NEK_+dox_post-MACS_rep1	0.00216065606551	14.8337463423	gnl|BL_ORD_ID|2909 Tbb1125VSG-353 : Complete : 1461nt : contig Illumina-7825	88.2277671145	94.3874058864	1461	1563
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN139_c0_g1_i2_1_623_1577_RC_22_NEK_+dox_post-MACS_rep1	0.000195999990669	1.3456163575	gnl|BL_ORD_ID|2584 Tbb1125VSG-1 : Complete : 1629nt : MC : contig Illumina-285	95.5974842767	55.985267035	1629	954
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN1165_c0_g1_i1_1_34_1480_RC_22_NEK_+dox_post-MACS_rep1	0.00481045339129	33.0256381555	gnl|BL_ORD_ID|2951 Tbb1125VSG-393 : Complete : 1425nt : contig Illumina-7844	98.132780083	99.5789473684	1425	1446
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN55_c0_g1_i2_1_6_1503_RC_7_HYP2_-dox_post-MACS_rep1	1.25445609195e-05	0.0861233019107	gnl|BL_ORD_ID|2641 Tbb1125VSG-73 : Complete : 1497nt : MC : contig Illumina-2710	100.0	100.0	1497	1497
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN1163_c0_g1_i1_1_2_1499_RC_24_NEK_+dox_post-MACS_rep3	0.0	0.0	gnl|BL_ORD_ID|2616 Tbb1125VSG-43.1 : Complete : 1497nt : Duplicate : contig Illumina-5219	100.0	100.0	1497	1497
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN145_c0_g1_i5_1_45_1515_17_NEK_+dox_pre-MACS_rep2	0.0	0.0	gnl|BL_ORD_ID|2904 Tbb1125VSG-346 : Complete but atypical GPI site : 1470nt : contig PacBio-2411	93.8095238095	93.8095238095	1470	1470
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN162_c0_g1_i3_1_63_1599_14_NEK_-dox_pre-MACS_rep2	0.0162299159705	111.424701278	gnl|BL_ORD_ID|3943 Tbb1125VSG-2039 : C-terminus partial : 1281nt : contig Illumina-3397	79.7526041667	95.6284153005	1281	1536
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN8_c0_g1_i1_1_58_1681_11_HYP2_+dox_post-MACS_rep2	0.0	0.0	gnl|BL_ORD_ID|2760 Tbb1125VSG-199 : Complete : 1545nt : contig PacBio-577	95.1940850277	100.0	1545	1623
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN42_c0_g1_i1_1_30_1023_RC_13_NEK_-dox_pre-MACS_rep1	0.0	0.0	gnl|BL_ORD_ID|2832 Tbb1125VSG-276 : Complete : 1488nt : contig Illumina-6517	95.166163142	63.5080645161	1488	993
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN311_c0_g1_i1_1_199_1264_RC_29_YAK_+dox_pre-MACS_rep2	0.0	0.0	gnl|BL_ORD_ID|3540 Tbb1125VSG-1424 : N-terminus partial : 1065nt : contig PacBio-158	100.0	100.0	1065	1065
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN152_c0_g1_i1_1_11_1469_RC_18_NEK_+dox_pre-MACS_rep3	0.419626304644	2880.89819616	gnl|BL_ORD_ID|2876 Tbb1125VSG-313 : Complete : 1473nt : contig Illumina-7014	65.8436213992	65.1731160896	1473	1458
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN31_c0_g1_i2_1_32_1505_33_YAK_-dox_post-MACS_rep3	0.0	0.0	gnl|BL_ORD_ID|2613 Tbb1125VSG-41 : Complete : 1473nt : MC : contig Illumina-297	100.0	100.0	1473	1473
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN4_c0_g1_i1_1_77_1586_RC_35_YAK_+dox_post-MACS_rep2	0.0	0.0	gnl|BL_ORD_ID|2801 Tbb1125VSG-242 : Complete but atypical GPI site : 1509nt : contig PacBio-2451	99.9337309476	99.9337309476	1509	1509
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN444_c0_g1_i1_1_56_1505_RC_7_HYP2_-dox_post-MACS_rep1	0.170989800882	1173.91165299	gnl|BL_ORD_ID|2595 Tbb1125VSG-22 : Complete : 1449nt : MC : contig Illumina-298	100.0	100.0	1449	1449
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN127_c0_g1_i6_1_47_1517_1_HYP2_-dox_pre-MACS_rep1	0.0	0.0	gnl|BL_ORD_ID|4982 Tbb1125VSG-4251 : Complete but atypical GPI site : 1470nt : contig PacBio-117	96.0544217687	96.0544217687	1470	1470
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN127_c0_g1_i1_1_46_1615_RC_13_NEK_-dox_pre-MACS_rep1	0.000858248383115	5.89220978621	gnl|BL_ORD_ID|4649 Tbb1125VSG-3107 : Complete : 1569nt : contig PacBio-3049	100.0	100.0	1569	1569
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN1192_c0_g1_i1_1_0_1356_RC_22_NEK_+dox_post-MACS_rep1	0.00143167102505	9.82897980401	gnl|BL_ORD_ID|3929 Tbb1125VSG-2026 : C-terminus partial : 1437nt : contig PacBio-107	91.3716814159	86.2212943633	1437	1356
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN146_c0_g1_i1_1_2_1407_RC_10_HYP2_+dox_post-MACS_rep1	2.4128548437e-05	0.165651892884	gnl|BL_ORD_ID|2603 Tbb1125VSG-30 : Complete : 1401nt : MC : contig Illumina-304	99.5729537367	99.8572448251	1401	1405
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN246_c0_g1_i1_1_281_1658_RC_1_HYP2_-dox_pre-MACS_rep1	0.0	0.0	gnl|BL_ORD_ID|3305 Tbb1125VSG-1201.1 : N-terminus partial : 1377nt : Duplicate : contig PacBio-107	100.0	100.0	1377	1377
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN478_c0_g1_i1_1_84_1485_RC_7_HYP2_-dox_post-MACS_rep1	8.60079667464e-05	0.59047822673	gnl|BL_ORD_ID|2624 Tbb1125VSG-53 : Complete : 1401nt : MC : contig Illumina-169	100.0	100.0	1401	1401
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN171_c0_g1_i1_1_181_1297_RC_20_NEK_-dox_post-MACS_rep2	0.00409146584459	28.0895083099	gnl|BL_ORD_ID|4101 Tbb1125VSG-2569 : Internal partial : 1305nt : contig PacBio-288	99.9103942652	85.4406130268	1305	1116
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN100_c0_g2_i1_1_1_1558_RC_9_HYP2_-dox_post-MACS_rep3	0.0707964774988	486.045421995	gnl|BL_ORD_ID|2832 Tbb1125VSG-276 : Complete : 1488nt : contig Illumina-6517	95.4399486191	99.8655913978	1488	1557
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN127_c0_g1_i5_1_2_1327_RC_1_HYP2_-dox_pre-MACS_rep1	0.0	0.0	gnl|BL_ORD_ID|4982 Tbb1125VSG-4251 : Complete but atypical GPI site : 1470nt : contig PacBio-117	91.8490566038	82.7891156463	1470	1325
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN170_c0_g1_i1_1_1_1588_RC_1_HYP2_-dox_pre-MACS_rep1	0.000378855063434	2.60098772831	gnl|BL_ORD_ID|4365 Tbb1125VSG-2832 : Complete but atypical GPI site : 1611nt : contig PacBio-247	34.0264650284	33.5195530726	1611	1587
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN390_c0_g1_i1_1_1_1294_RC_11_HYP2_+dox_post-MACS_rep2	0.0	0.0	gnl|BL_ORD_ID|4884 Tbb1125VSG-4156 : N-terminus partial : 1521nt : contig PacBio-117	3.71229698376	3.15581854043	1521	1293
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN1186_c0_g1_i1_1_66_1500_24_NEK_+dox_post-MACS_rep3	0.0	0.0	gnl|BL_ORD_ID|4919 Tbb1125VSG-4193 : N-terminus partial : 1434nt : contig PacBio-2985	100.0	100.0	1434	1434
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN207_c0_g1_i1_1_68_1667_RC_10_HYP2_+dox_post-MACS_rep1	0.0	0.0	gnl|BL_ORD_ID|2585 Tbb1125VSG-2 : Complete : 1599nt : MC : contig Illumina-70	100.0	100.0	1599	1599
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN54_c0_g1_i1_1_1448_2879_RC_19_NEK_-dox_post-MACS_rep1	0.00151923623171	10.4301490899	gnl|BL_ORD_ID|352 Tb427VSG-632 : GB Accession KC613757 : 1431nt : Complete : contig974.	99.930118798	99.930118798	1431	1431
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN260_c0_g1_i1_1_2_1445_RC_29_YAK_+dox_pre-MACS_rep2	0.000655761516498	4.50205849606	gnl|BL_ORD_ID|2885 Tbb1125VSG-322 : Complete : 1470nt : contig PacBio-2410	100.0	98.1632653061	1470	1443
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN228_c0_g1_i1_1_44_974_RC_20_NEK_-dox_post-MACS_rep2	0.0	0.0	gnl|BL_ORD_ID|3978 Tbb1125VSG-2076 : C-terminus partial : 930nt : contig PacBio-2410	100.0	100.0	930	930
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN54_c1_g1_i1_1_1_1449_RC_17_NEK_+dox_pre-MACS_rep2	0.044713044906	306.972487161	gnl|BL_ORD_ID|5099 Tbb1125VSG-4564 : N-terminus partial incomplete : 1308nt : contig PacBio-2373	90.2624309392	100.0	1307	1448
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN29_c0_g1_i1_1_65_1649_RC_33_YAK_-dox_post-MACS_rep3	0.0	0.0	gnl|BL_ORD_ID|2691 Tbb1125VSG-136 : Complete : 1584nt : contig PacBio-2411	99.9368686869	99.9368686869	1584	1584
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN218_c0_g1_i7_1_284_1403_RC_23_NEK_+dox_post-MACS_rep2	0.0762807449541	523.697056424	gnl|BL_ORD_ID|1863 Tb427VSG-3069 : GB Accession KC611685 : 1311nt : Internal partial : contig3517.	97.2296693476	82.9900839054	1311	1119
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN204_c0_g1_i1_1_0_1539_RC_17_NEK_+dox_pre-MACS_rep2	0.00437002797151	30.0019459242	gnl|BL_ORD_ID|2785 Tbb1125VSG-226 : Complete : 1518nt : contig PacBio-2274	98.2456140351	99.604743083	1518	1539
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN810_c0_g1_i1_1_22_1216_RC_22_NEK_+dox_post-MACS_rep1	0.0067690204355	46.4719645709	gnl|BL_ORD_ID|3223 Tbb1125VSG-1128 : N-terminus partial : 1425nt : contig PacBio-195	99.4137353434	83.298245614	1425	1194
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN570_c0_g1_i1_1_1_1591_RC_22_NEK_+dox_post-MACS_rep1	0.0121256706259	83.2474567175	gnl|BL_ORD_ID|2791 Tbb1125VSG-232 : Complete but atypical GPI site : 1563nt : contig PacBio-3049	91.6352201258	93.2181701855	1563	1590
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN39_c0_g1_i10_1_45_1515_26_YAK_-dox_pre-MACS_rep2	0.0	0.0	gnl|BL_ORD_ID|2904 Tbb1125VSG-346 : Complete but atypical GPI site : 1470nt : contig PacBio-2411	95.0340136054	95.0340136054	1470	1470
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN371_c0_g1_i2_1_461_1697_RC_24_NEK_+dox_post-MACS_rep3	0.0	0.0	gnl|BL_ORD_ID|3430 Tbb1125VSG-1322.1 : N-terminus partial : 1236nt : Duplicate : contig PacBio-22	99.9190938511	99.9190938511	1236	1236
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN388_c0_g1_i2_1_38_1589_RC_24_NEK_+dox_post-MACS_rep3	0.00575298879449	39.4965111986	gnl|BL_ORD_ID|2631 Tbb1125VSG-62 : Complete : 1551nt : MC : contig Illumina-274	100.0	100.0	1551	1551
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN390_c0_g1_i2_1_0_997_RC_19_NEK_-dox_post-MACS_rep1	0.0	0.0	gnl|BL_ORD_ID|5426 Tbb1125VSG-4988 : N-terminus partial : 1242nt : contig PacBio-2480	95.3861584754	76.5700483092	1242	997
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN8_c0_g1_i1_1_2_1054_RC_15_NEK_-dox_pre-MACS_rep3	0.0	0.0	gnl|BL_ORD_ID|4770 Tbb1125VSG-4043 : Complete : 1515nt : contig PacBio-2274	99.9049429658	69.3729372937	1515	1052
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN92_c0_g1_i1_1_61_1465_RC_1_HYP2_-dox_pre-MACS_rep1	0.00345234486481	23.7016935866	gnl|BL_ORD_ID|795 Tb427VSG-1255 : GB Accession KC612759 : 1347nt : N-terminus partial : contig4373.	75.7834757835	78.9903489235	1347	1404
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN451_c0_g1_i1_1_52_1132_RC_23_NEK_+dox_post-MACS_rep2	0.0	0.0	gnl|BL_ORD_ID|4657 Tbb1125VSG-3116 : C-terminus partial : 1080nt : contig PacBio-24	99.9074074074	99.9074074074	1080	1080
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN143_c0_g1_i1_1_1_1422_RC_10_HYP2_+dox_post-MACS_rep1	0.0	0.0	gnl|BL_ORD_ID|3083 Tbb1125VSG-538 : Complete but extended but atypical GPI site : 1506nt : contig PacBio-150	100.0	94.3559096946	1506	1421
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN509_c0_g1_i1_1_19_1333_21_NEK_-dox_post-MACS_rep3	0.00219167085345	15.0466749544	gnl|BL_ORD_ID|5319 Tbb1125VSG-4880 : N-terminus partial : 1314nt : contig PacBio-186	100.0	100.0	1314	1314
22_NEK_+dox_post-MACS_rep1.fq	22	NEK	+	post	1	TRINITY_DN260_c0_g1_i1_1_29_1358_RC_1_HYP2_-dox_pre-MACS_rep1	0.0732234634181	502.707626627	gnl|BL_ORD_ID|5301 Tbb1125VSG-4862 : Complete : 1329nt : contig PacBio-276	100.0	100.0	1329	1329
